Order_ID,Order_Date,Ship_Date,Customer_ID,Product_ID,Category,Sub_Category,Quantity,Sales,Discount,Profit,Return_Status
ORD-100887,2024-11-18,2024-11-21,CUST-1050,PROD-464,Books,Education,1,5332.23,0.13,-179.92,No
ORD-100888,2024-11-06,2024-11-10,CUST-1173,PROD-210,Beauty,Makeup,3,18174.79,0.14,3889.0,No
ORD-100889,2023-07-24,2023-07-29,CUST-1296,PROD-323,Electronics,Laptop,2,44931.39,0.12,-243.69,No
ORD-100890,2024-06-10,2024-06-12,CUST-1060,PROD-216,Fashion,Men Clothing,1,10177.33,0.28,-18.34,No
ORD-100891,2023-01-10,2023-01-11,CUST-1182,PROD-490,Electronics,Headphones,3,38129.93,0.03,8131.85,Yes
ORD-100892,2023-09-07,2023-09-11,CUST-1261,PROD-360,Beauty,Makeup,3,13378.11,0.0,-616.55,Yes
ORD-100893,2023-03-21,2023-03-25,CUST-1263,PROD-274,Home & Kitchen,Cookware,1,4129.0,0.28,-156.08,Yes
ORD-100894,2024-10-10,2024-10-12,CUST-1131,PROD-266,Books,Education,3,34929.73,0.2,4004.43,No
ORD-100895,2024-01-31,2024-02-01,CUST-1284,PROD-245,Beauty,Skincare,3,49433.98,0.29,8001.51,No
ORD-100896,2023-09-05,2023-09-10,CUST-1128,PROD-276,Fashion,Women Clothing,5,27494.42,0.01,-946.12,No
ORD-100897,2023-08-16,2023-08-20,CUST-1172,PROD-449,Beauty,Makeup,5,32067.31,0.06,-2151.34,No
ORD-100898,2024-11-01,2024-11-04,CUST-1180,PROD-216,Beauty,Makeup,1,42981.87,0.23,3190.71,No
ORD-100899,2024-12-11,2024-12-12,CUST-1166,PROD-486,Books,Fiction,4,26311.83,0.09,2463.2,No
ORD-100900,2023-02-26,2023-03-03,CUST-1006,PROD-206,Beauty,Makeup,1,48748.75,0.16,3004.86,Yes
ORD-100901,2023-06-10,2023-06-11,CUST-1142,PROD-253,Fashion,Men Clothing,1,42453.36,0.21,7974.9,No
ORD-100902,2023-08-10,2023-08-14,CUST-1190,PROD-462,Electronics,Laptop,2,23380.55,0.26,1171.97,No
ORD-100903,2023-11-06,2023-11-09,CUST-1260,PROD-210,Books,Fiction,2,28418.05,0.12,2793.44,Yes
ORD-100904,2023-01-21,2023-01-24,CUST-1221,PROD-309,Beauty,Skincare,1,12272.04,0.16,1122.88,No
ORD-100905,2024-01-25,2024-01-26,CUST-1034,PROD-313,Fashion,Women Clothing,2,26680.26,0.16,1600.43,No
ORD-100906,2023-08-29,2023-09-01,CUST-1297,PROD-334,Home & Kitchen,Furniture,2,49793.66,0.06,1266.98,No
ORD-100907,2023-04-16,2023-04-18,CUST-1193,PROD-350,Beauty,Skincare,1,32962.9,0.16,3466.58,No
ORD-100908,2023-06-01,2023-06-03,CUST-1006,PROD-327,Beauty,Skincare,5,23767.09,0.17,-1895.37,No
ORD-100909,2024-06-30,2024-07-04,CUST-1065,PROD-295,Beauty,Makeup,3,28171.46,0.05,5236.56,Yes
ORD-100910,2023-01-02,2023-01-03,CUST-1253,PROD-480,Beauty,Skincare,1,18696.95,0.08,3181.04,No
ORD-100911,2024-07-19,2024-07-24,CUST-1060,PROD-255,Electronics,Laptop,3,32000.59,0.17,2702.39,Yes
ORD-100912,2024-02-10,2024-02-14,CUST-1276,PROD-292,Fashion,Footwear,3,23084.23,0.08,600.44,No
ORD-100913,2023-05-20,2023-05-23,CUST-1082,PROD-248,Beauty,Skincare,5,38488.13,0.02,-3465.06,No
ORD-100914,2024-02-17,2024-02-22,CUST-1048,PROD-379,Fashion,Women Clothing,3,10890.0,0.25,-420.8,Yes
ORD-100915,2024-05-27,2024-06-01,CUST-1225,PROD-200,Books,Education,1,16358.63,0.21,3973.53,No
ORD-100916,2023-01-02,2023-01-07,CUST-1294,PROD-417,Fashion,Men Clothing,5,34198.49,0.07,-2741.11,No
ORD-100917,2023-07-14,2023-07-19,CUST-1194,PROD-201,Fashion,Footwear,3,23547.25,0.13,531.24,No
ORD-100918,2023-08-01,2023-08-02,CUST-1019,PROD-204,Home & Kitchen,Furniture,2,30365.74,0.08,4268.41,No
ORD-100919,2024-11-25,2024-11-28,CUST-1296,PROD-435,Electronics,Headphones,3,29424.69,0.01,5368.94,No
ORD-100920,2023-12-03,2023-12-06,CUST-1148,PROD-273,Electronics,Laptop,3,30889.97,0.24,4411.07,No
ORD-100921,2023-05-01,2023-05-02,CUST-1275,PROD-480,Beauty,Skincare,1,22871.67,0.16,2650.84,No
ORD-100922,2024-04-28,2024-05-03,CUST-1124,PROD-397,Home & Kitchen,Cookware,5,5925.12,0.18,553.85,No
ORD-100923,2023-05-18,2023-05-20,CUST-1222,PROD-270,Books,Fiction,5,24224.58,0.05,1809.3,No
ORD-100924,2024-03-28,2024-04-02,CUST-1119,PROD-236,Beauty,Skincare,4,9156.85,0.22,-783.09,No
ORD-100925,2024-11-06,2024-11-10,CUST-1183,PROD-461,Books,Fiction,1,36985.37,0.2,-2592.1,No
ORD-100926,2024-10-12,2024-10-17,CUST-1204,PROD-210,Home & Kitchen,Decor,4,4749.26,0.09,403.7,No
ORD-100927,2024-05-15,2024-05-17,CUST-1044,PROD-315,Books,Fiction,1,46804.27,0.28,1541.88,No
ORD-100928,2023-05-08,2023-05-09,CUST-1080,PROD-494,Beauty,Makeup,3,21017.75,0.09,3437.5,No
ORD-100929,2023-08-02,2023-08-03,CUST-1065,PROD-380,Electronics,Laptop,5,44074.15,0.1,4893.61,No
ORD-100930,2023-06-26,2023-06-28,CUST-1038,PROD-309,Home & Kitchen,Cookware,5,26725.54,0.14,-1198.94,No
ORD-100931,2024-04-05,2024-04-07,CUST-1027,PROD-491,Beauty,Makeup,3,41196.32,0.11,6040.91,Yes
ORD-100932,2024-12-12,2024-12-15,CUST-1147,PROD-267,Electronics,Headphones,5,38344.88,0.24,2531.52,No
ORD-100933,2024-12-21,2024-12-23,CUST-1220,PROD-310,Books,Fiction,3,4361.52,0.05,130.93,No
ORD-100934,2024-02-16,2024-02-18,CUST-1066,PROD-459,Beauty,Skincare,1,16716.13,0.1,2108.1,No
ORD-100935,2024-10-24,2024-10-28,CUST-1275,PROD-385,Fashion,Women Clothing,5,3054.16,0.22,547.6,No
ORD-100936,2023-10-11,2023-10-14,CUST-1203,PROD-241,Electronics,Headphones,1,44798.52,0.13,9328.88,No
ORD-100937,2023-03-07,2023-03-09,CUST-1098,PROD-372,Electronics,Mobile,4,21427.76,0.0,4399.53,No
ORD-100938,2024-11-26,2024-12-01,CUST-1099,PROD-400,Books,Education,1,17071.56,0.04,-960.21,No
ORD-100939,2024-08-21,2024-08-25,CUST-1042,PROD-263,Home & Kitchen,Decor,5,19310.04,0.02,-1331.47,Yes
ORD-100940,2023-07-02,2023-07-05,CUST-1185,PROD-260,Home & Kitchen,Decor,2,26472.09,0.12,389.66,No
ORD-100941,2024-01-15,2024-01-17,CUST-1065,PROD-281,Home & Kitchen,Furniture,5,45728.19,0.11,7214.03,Yes
ORD-100942,2023-06-09,2023-06-10,CUST-1257,PROD-446,Books,Fiction,2,6241.6,0.04,-441.81,No
ORD-100943,2023-10-17,2023-10-21,CUST-1144,PROD-264,Electronics,Laptop,1,36787.68,0.16,3962.55,Yes
ORD-100944,2024-08-13,2024-08-15,CUST-1002,PROD-233,Beauty,Skincare,5,6428.25,0.14,1020.39,No
ORD-100945,2023-09-19,2023-09-23,CUST-1268,PROD-380,Electronics,Laptop,4,35268.18,0.0,933.6,No
ORD-100946,2023-10-06,2023-10-10,CUST-1188,PROD-441,Electronics,Smartwatch,1,19064.51,0.04,-1603.19,No
ORD-100947,2024-05-14,2024-05-16,CUST-1253,PROD-464,Books,Education,5,12470.66,0.29,-364.89,Yes
ORD-100948,2024-06-15,2024-06-17,CUST-1034,PROD-234,Books,Education,3,32089.98,0.15,11.45,No
ORD-100949,2024-09-17,2024-09-18,CUST-1216,PROD-457,Beauty,Skincare,1,43799.45,0.3,-980.1,No
ORD-100950,2024-07-14,2024-07-19,CUST-1099,PROD-235,Home & Kitchen,Furniture,5,45687.39,0.19,3018.15,No
ORD-100951,2023-12-27,2023-12-31,CUST-1192,PROD-223,Home & Kitchen,Decor,5,22151.17,0.03,3517.16,No
ORD-100952,2024-11-20,2024-11-23,CUST-1085,PROD-332,Electronics,Smartwatch,1,44656.17,0.04,1078.92,No
ORD-100953,2024-10-02,2024-10-06,CUST-1060,PROD-292,Electronics,Laptop,2,30491.71,0.25,188.08,No
ORD-100954,2023-02-21,2023-02-25,CUST-1129,PROD-271,Fashion,Footwear,2,17600.62,0.16,3323.08,No
ORD-100955,2024-08-20,2024-08-22,CUST-1140,PROD-275,Books,Education,4,26236.85,0.01,-2281.26,No
ORD-100956,2023-10-05,2023-10-10,CUST-1257,PROD-334,Beauty,Makeup,2,19359.87,0.08,3671.36,Yes
ORD-100957,2024-06-18,2024-06-20,CUST-1051,PROD-286,Beauty,Makeup,2,41487.26,0.26,5234.73,No
ORD-100958,2023-02-05,2023-02-07,CUST-1248,PROD-460,Electronics,Headphones,3,44816.65,0.26,-1015.12,No
ORD-100959,2024-08-14,2024-08-19,CUST-1178,PROD-288,Home & Kitchen,Decor,3,46015.81,0.26,-795.06,No
ORD-100960,2023-07-02,2023-07-07,CUST-1056,PROD-487,Electronics,Mobile,4,16179.89,0.26,1665.38,No
ORD-100961,2023-11-05,2023-11-09,CUST-1272,PROD-210,Beauty,Skincare,2,25470.71,0.14,-409.54,No
ORD-100962,2024-09-15,2024-09-18,CUST-1085,PROD-263,Electronics,Smartwatch,5,38739.97,0.08,6936.68,No
ORD-100963,2024-01-12,2024-01-17,CUST-1230,PROD-267,Electronics,Headphones,3,37939.13,0.04,3486.96,No
ORD-100964,2023-05-18,2023-05-22,CUST-1243,PROD-232,Books,Education,1,35104.76,0.2,-2983.36,No
ORD-100965,2024-10-09,2024-10-13,CUST-1000,PROD-432,Home & Kitchen,Furniture,2,28578.23,0.16,5917.32,No
ORD-100966,2023-01-13,2023-01-16,CUST-1238,PROD-464,Fashion,Footwear,4,8334.9,0.03,-89.5,Yes
ORD-100967,2024-08-26,2024-08-31,CUST-1000,PROD-437,Home & Kitchen,Decor,2,3254.81,0.07,291.51,Yes
ORD-100968,2023-10-02,2023-10-03,CUST-1042,PROD-402,Electronics,Headphones,2,25251.65,0.28,-2362.24,No
ORD-100969,2023-04-29,2023-05-03,CUST-1264,PROD-363,Beauty,Makeup,1,42286.05,0.23,-208.21,Yes
ORD-100970,2023-04-25,2023-04-28,CUST-1103,PROD-497,Electronics,Smartwatch,3,28324.79,0.28,-223.48,No
ORD-100971,2023-01-31,2023-02-02,CUST-1281,PROD-430,Beauty,Skincare,5,39444.57,0.18,8435.07,Yes
ORD-100972,2023-03-25,2023-03-29,CUST-1174,PROD-318,Books,Education,5,36567.36,0.3,-2609.69,No
ORD-100973,2024-12-10,2024-12-13,CUST-1091,PROD-389,Electronics,Laptop,3,30658.11,0.05,-2212.89,No
ORD-100974,2024-02-21,2024-02-25,CUST-1015,PROD-495,Fashion,Women Clothing,3,36607.64,0.07,2194.37,No
ORD-100975,2024-02-05,2024-02-08,CUST-1152,PROD-312,Home & Kitchen,Decor,2,26479.87,0.04,1876.45,Yes
ORD-100976,2023-06-07,2023-06-10,CUST-1051,PROD-200,Fashion,Men Clothing,3,13910.46,0.23,400.45,Yes
ORD-100977,2024-11-17,2024-11-22,CUST-1001,PROD-466,Books,Education,2,17127.1,0.11,778.62,No
ORD-100978,2023-11-04,2023-11-05,CUST-1228,PROD-326,Home & Kitchen,Cookware,3,41965.1,0.0,4083.75,Yes
ORD-100979,2023-11-17,2023-11-22,CUST-1126,PROD-467,Fashion,Women Clothing,4,26208.83,0.05,2244.54,No
ORD-100980,2023-02-21,2023-02-25,CUST-1229,PROD-473,Beauty,Skincare,2,29848.63,0.08,50.31,No
ORD-100981,2024-01-09,2024-01-12,CUST-1269,PROD-285,Electronics,Headphones,2,44043.98,0.26,2624.57,No
ORD-100982,2024-03-16,2024-03-21,CUST-1291,PROD-325,Home & Kitchen,Cookware,1,40607.61,0.21,-1376.14,No
ORD-100983,2023-10-03,2023-10-07,CUST-1102,PROD-498,Books,Fiction,5,35612.6,0.25,5110.41,Yes
ORD-100984,2024-11-09,2024-11-10,CUST-1182,PROD-324,Home & Kitchen,Cookware,1,4091.01,0.09,150.21,No
ORD-100985,2023-02-19,2023-02-21,CUST-1081,PROD-249,Beauty,Makeup,5,22626.83,0.03,5152.14,Yes
ORD-100986,2023-10-03,2023-10-07,CUST-1189,PROD-245,Beauty,Makeup,3,46153.68,0.0,-2108.32,No
ORD-100987,2023-01-29,2023-01-31,CUST-1095,PROD-206,Electronics,Mobile,3,33578.46,0.2,2927.85,No
ORD-100988,2023-05-26,2023-05-27,CUST-1278,PROD-238,Fashion,Men Clothing,3,41855.01,0.06,9330.24,No
ORD-100989,2023-02-11,2023-02-15,CUST-1252,PROD-271,Home & Kitchen,Furniture,5,19846.93,0.04,1336.43,Yes
ORD-100990,2024-04-21,2024-04-22,CUST-1271,PROD-481,Electronics,Mobile,1,14584.43,0.1,408.8,Yes
ORD-100991,2023-08-10,2023-08-14,CUST-1161,PROD-304,Books,Education,2,33862.06,0.1,1454.49,No
ORD-100992,2024-06-14,2024-06-19,CUST-1287,PROD-335,Books,Fiction,5,2296.19,0.18,553.13,No
ORD-100993,2023-08-05,2023-08-10,CUST-1118,PROD-219,Beauty,Makeup,2,27126.72,0.21,5012.05,No
ORD-100994,2024-07-13,2024-07-18,CUST-1129,PROD-414,Electronics,Mobile,5,6878.15,0.28,919.56,No
ORD-100995,2023-05-26,2023-05-27,CUST-1253,PROD-211,Electronics,Smartwatch,4,16915.9,0.22,1004.45,No
ORD-100996,2024-01-30,2024-02-02,CUST-1088,PROD-214,Books,Education,5,7200.93,0.09,-396.07,No
ORD-100997,2023-09-02,2023-09-04,CUST-1032,PROD-474,Fashion,Women Clothing,2,34154.21,0.3,4077.34,Yes
ORD-100998,2023-05-10,2023-05-14,CUST-1149,PROD-463,Books,Education,3,40733.97,0.01,-1860.78,Yes
ORD-100999,2023-06-05,2023-06-07,CUST-1275,PROD-411,Electronics,Laptop,1,39051.71,0.18,5089.44,No
ORD-101000,2024-03-28,2024-03-30,CUST-1073,PROD-271,Electronics,Smartwatch,4,27956.9,0.01,5531.67,No
ORD-101001,2024-12-26,2024-12-29,CUST-1015,PROD-386,Books,Fiction,2,40838.35,0.14,-462.69,No
ORD-101002,2023-10-19,2023-10-22,CUST-1215,PROD-485,Home & Kitchen,Cookware,1,16280.41,0.05,-866.39,No
ORD-101003,2024-01-11,2024-01-16,CUST-1137,PROD-465,Fashion,Women Clothing,4,10478.64,0.29,1352.8,Yes
ORD-101004,2023-04-15,2023-04-18,CUST-1041,PROD-426,Books,Fiction,5,6779.42,0.15,-175.93,Yes
ORD-101005,2024-06-16,2024-06-17,CUST-1251,PROD-351,Home & Kitchen,Cookware,3,32523.83,0.25,-1599.33,No
ORD-101006,2024-08-01,2024-08-05,CUST-1055,PROD-408,Electronics,Smartwatch,3,5110.13,0.11,-436.89,No
ORD-101007,2023-03-05,2023-03-10,CUST-1268,PROD-439,Beauty,Makeup,1,26825.37,0.16,-665.5,No
ORD-101008,2024-08-14,2024-08-17,CUST-1107,PROD-353,Books,Education,5,33100.85,0.14,3033.56,No
ORD-101009,2023-02-11,2023-02-14,CUST-1198,PROD-269,Electronics,Mobile,5,882.51,0.01,-83.61,No
ORD-101010,2023-09-30,2023-10-05,CUST-1205,PROD-419,Beauty,Skincare,4,38118.88,0.24,6857.73,No
ORD-101011,2024-08-05,2024-08-10,CUST-1092,PROD-292,Fashion,Women Clothing,2,36560.72,0.29,3210.69,No
ORD-101012,2024-11-11,2024-11-12,CUST-1053,PROD-248,Home & Kitchen,Furniture,3,40243.45,0.16,2326.5,No
ORD-101013,2023-10-16,2023-10-21,CUST-1061,PROD-338,Books,Education,2,37550.7,0.07,8588.25,Yes
ORD-101014,2023-12-05,2023-12-06,CUST-1111,PROD-361,Electronics,Smartwatch,3,24275.43,0.07,4999.46,Yes
ORD-101015,2023-11-16,2023-11-19,CUST-1081,PROD-220,Electronics,Headphones,3,19056.36,0.28,-456.06,No
ORD-101016,2023-12-26,2023-12-31,CUST-1227,PROD-451,Home & Kitchen,Furniture,1,28075.1,0.06,1538.03,No
ORD-101017,2023-01-16,2023-01-17,CUST-1163,PROD-386,Fashion,Men Clothing,2,48721.86,0.18,6391.63,No
ORD-101018,2023-03-08,2023-03-11,CUST-1006,PROD-430,Home & Kitchen,Cookware,5,37655.71,0.22,-1576.47,No
ORD-101019,2024-11-02,2024-11-04,CUST-1257,PROD-308,Fashion,Women Clothing,3,24341.47,0.07,4556.03,No
ORD-101020,2023-08-30,2023-09-03,CUST-1032,PROD-424,Beauty,Makeup,3,34124.8,0.17,-1657.36,No
ORD-101021,2023-09-24,2023-09-25,CUST-1201,PROD-441,Home & Kitchen,Cookware,4,49613.71,0.03,7020.17,No
ORD-101022,2024-01-08,2024-01-10,CUST-1098,PROD-349,Books,Fiction,1,1980.65,0.03,255.05,No
ORD-101023,2023-01-01,2023-01-04,CUST-1132,PROD-355,Electronics,Headphones,1,18709.25,0.0,1759.35,No
ORD-101024,2023-12-30,2024-01-03,CUST-1007,PROD-263,Electronics,Mobile,2,2274.96,0.01,494.69,No
ORD-101025,2023-12-16,2023-12-21,CUST-1200,PROD-476,Fashion,Men Clothing,3,45191.93,0.28,4818.02,Yes
ORD-101026,2023-05-07,2023-05-09,CUST-1244,PROD-296,Books,Fiction,3,1626.33,0.21,20.66,Yes
ORD-101027,2024-04-13,2024-04-16,CUST-1053,PROD-333,Home & Kitchen,Decor,3,23091.48,0.02,3302.03,No
ORD-101028,2023-12-06,2023-12-07,CUST-1163,PROD-214,Books,Education,3,2478.37,0.18,423.68,Yes
ORD-101029,2023-03-27,2023-03-31,CUST-1228,PROD-317,Electronics,Headphones,3,35123.4,0.13,-1065.1,No
ORD-101030,2023-08-30,2023-08-31,CUST-1256,PROD-427,Home & Kitchen,Furniture,3,32930.75,0.17,4379.25,No
ORD-101031,2024-12-15,2024-12-17,CUST-1121,PROD-471,Electronics,Laptop,3,44528.97,0.22,5367.73,No
ORD-101032,2023-02-26,2023-02-27,CUST-1109,PROD-271,Beauty,Skincare,4,48146.52,0.05,10099.82,Yes
ORD-101033,2024-06-07,2024-06-09,CUST-1295,PROD-497,Books,Fiction,2,45277.64,0.12,-1965.59,No
ORD-101034,2023-10-28,2023-10-31,CUST-1122,PROD-255,Electronics,Laptop,3,17061.8,0.17,3430.84,No
ORD-101035,2023-08-29,2023-08-30,CUST-1145,PROD-360,Beauty,Skincare,5,4745.3,0.15,-154.43,Yes
ORD-101036,2024-11-18,2024-11-19,CUST-1271,PROD-227,Beauty,Makeup,1,1831.84,0.21,-163.23,No
ORD-101037,2023-04-11,2023-04-13,CUST-1225,PROD-390,Fashion,Women Clothing,3,21963.87,0.05,289.7,No
ORD-101038,2024-12-05,2024-12-07,CUST-1234,PROD-373,Home & Kitchen,Cookware,4,4477.44,0.29,119.91,Yes
ORD-101039,2024-03-27,2024-04-01,CUST-1267,PROD-470,Fashion,Footwear,2,25126.95,0.07,-1410.37,Yes
ORD-101040,2024-01-09,2024-01-13,CUST-1148,PROD-420,Beauty,Makeup,3,37572.22,0.28,-3356.02,No
ORD-101041,2023-04-28,2023-05-02,CUST-1111,PROD-463,Books,Education,2,36954.71,0.12,2943.07,No
ORD-101042,2023-05-23,2023-05-28,CUST-1261,PROD-309,Books,Education,5,27045.59,0.11,-1077.88,No
ORD-101043,2023-08-03,2023-08-08,CUST-1161,PROD-383,Fashion,Footwear,5,2504.44,0.04,435.93,No
ORD-101044,2023-01-11,2023-01-16,CUST-1057,PROD-478,Books,Fiction,4,3217.09,0.27,242.99,Yes
ORD-101045,2024-03-30,2024-04-04,CUST-1250,PROD-393,Electronics,Smartwatch,4,1469.12,0.06,8.08,No
ORD-101046,2024-02-03,2024-02-04,CUST-1122,PROD-257,Electronics,Mobile,1,21965.54,0.17,5271.38,Yes
ORD-101047,2023-03-12,2023-03-17,CUST-1164,PROD-294,Books,Education,3,6523.83,0.27,-172.19,No
ORD-101048,2024-05-20,2024-05-23,CUST-1011,PROD-219,Beauty,Skincare,4,26684.16,0.01,-156.81,No
ORD-101049,2024-02-08,2024-02-12,CUST-1067,PROD-299,Electronics,Smartwatch,5,34957.53,0.15,6556.83,No
ORD-101050,2024-10-10,2024-10-11,CUST-1183,PROD-260,Electronics,Headphones,3,16904.24,0.03,1721.17,Yes
ORD-101051,2024-03-12,2024-03-17,CUST-1162,PROD-345,Fashion,Footwear,1,4946.84,0.04,-463.68,No
ORD-101052,2023-10-27,2023-11-01,CUST-1138,PROD-433,Fashion,Footwear,2,32310.16,0.01,6583.69,Yes
ORD-101053,2023-12-08,2023-12-11,CUST-1136,PROD-318,Books,Fiction,4,12707.73,0.13,-957.43,No
ORD-101054,2023-07-06,2023-07-11,CUST-1252,PROD-498,Fashion,Women Clothing,1,47200.38,0.03,9265.69,Yes
ORD-101055,2024-03-01,2024-03-05,CUST-1078,PROD-280,Electronics,Laptop,2,19336.51,0.11,4770.47,Yes
ORD-101056,2024-06-28,2024-06-29,CUST-1070,PROD-447,Home & Kitchen,Furniture,3,15173.94,0.11,3303.1,No
ORD-101057,2024-03-02,2024-03-06,CUST-1049,PROD-371,Fashion,Men Clothing,3,2649.54,0.16,69.62,Yes
ORD-101058,2023-05-23,2023-05-26,CUST-1021,PROD-243,Electronics,Mobile,1,42500.32,0.3,-519.22,Yes
ORD-101059,2023-06-28,2023-07-01,CUST-1264,PROD-462,Home & Kitchen,Furniture,5,47957.57,0.08,-2250.23,No
ORD-101060,2024-10-11,2024-10-13,CUST-1081,PROD-249,Home & Kitchen,Cookware,1,48850.53,0.27,-3548.45,Yes
ORD-101061,2024-01-29,2024-01-31,CUST-1105,PROD-341,Books,Education,4,4252.56,0.06,-389.57,No
ORD-101062,2024-07-04,2024-07-05,CUST-1187,PROD-341,Books,Fiction,5,25241.52,0.26,5432.04,No
ORD-101063,2024-02-11,2024-02-12,CUST-1037,PROD-285,Electronics,Laptop,3,13288.75,0.06,2343.26,No
ORD-101064,2024-12-14,2024-12-18,CUST-1095,PROD-296,Fashion,Women Clothing,2,41189.83,0.25,8660.36,No
ORD-101065,2024-06-11,2024-06-13,CUST-1096,PROD-328,Electronics,Headphones,5,41612.43,0.29,9347.03,No
ORD-101066,2023-01-11,2023-01-14,CUST-1047,PROD-343,Books,Education,1,27300.91,0.23,3946.28,No
ORD-101067,2023-04-12,2023-04-13,CUST-1190,PROD-305,Books,Fiction,3,42731.59,0.13,5226.61,No
ORD-101068,2023-10-05,2023-10-06,CUST-1026,PROD-362,Fashion,Men Clothing,3,21865.54,0.21,465.22,No
ORD-101069,2024-09-05,2024-09-09,CUST-1279,PROD-235,Beauty,Skincare,2,4380.2,0.19,962.54,No
ORD-101070,2023-04-04,2023-04-06,CUST-1008,PROD-334,Beauty,Skincare,4,34886.64,0.2,7457.19,Yes
ORD-101071,2024-04-01,2024-04-06,CUST-1213,PROD-405,Home & Kitchen,Furniture,4,38904.36,0.13,8096.96,No
ORD-101072,2024-12-26,2024-12-27,CUST-1072,PROD-249,Home & Kitchen,Cookware,4,35669.06,0.09,2580.48,No
ORD-101073,2023-05-10,2023-05-12,CUST-1115,PROD-445,Home & Kitchen,Cookware,3,19316.12,0.07,1904.13,No
ORD-101074,2023-04-13,2023-04-16,CUST-1203,PROD-466,Beauty,Makeup,1,46687.02,0.15,6088.63,No
ORD-101075,2024-05-06,2024-05-11,CUST-1015,PROD-402,Home & Kitchen,Decor,3,3997.41,0.03,594.74,Yes
ORD-101076,2023-11-04,2023-11-06,CUST-1094,PROD-486,Books,Education,3,17293.65,0.29,227.99,No
ORD-101077,2024-05-19,2024-05-22,CUST-1264,PROD-289,Books,Fiction,3,31607.73,0.05,4498.66,No
ORD-101078,2023-07-28,2023-07-30,CUST-1016,PROD-339,Fashion,Women Clothing,3,7259.25,0.1,1562.94,Yes
ORD-101079,2024-11-28,2024-12-03,CUST-1213,PROD-215,Books,Fiction,4,3717.04,0.28,61.33,No
ORD-101080,2023-01-19,2023-01-21,CUST-1001,PROD-355,Books,Education,5,3664.85,0.0,766.43,No
ORD-101081,2024-11-28,2024-11-29,CUST-1061,PROD-467,Fashion,Footwear,1,36794.55,0.17,1043.41,No
ORD-101082,2024-08-10,2024-08-11,CUST-1127,PROD-273,Books,Education,4,10769.58,0.23,527.35,Yes
ORD-101083,2024-12-30,2024-12-31,CUST-1275,PROD-287,Books,Education,3,30322.7,0.09,-1750.78,No
ORD-101084,2024-07-03,2024-07-05,CUST-1195,PROD-487,Home & Kitchen,Cookware,3,46175.03,0.22,-42.42,Yes
ORD-101085,2023-01-09,2023-01-13,CUST-1226,PROD-255,Beauty,Skincare,4,4114.2,0.13,-311.18,No
ORD-101086,2023-04-29,2023-04-30,CUST-1006,PROD-303,Fashion,Footwear,4,30586.82,0.15,-2269.41,No
ORD-101087,2024-10-19,2024-10-24,CUST-1176,PROD-421,Fashion,Footwear,4,26248.22,0.29,-1511.24,No
ORD-101088,2023-08-05,2023-08-06,CUST-1024,PROD-222,Home & Kitchen,Furniture,2,998.17,0.29,242.15,No
ORD-101089,2024-09-01,2024-09-06,CUST-1140,PROD-470,Beauty,Makeup,4,6178.48,0.02,1350.99,No
ORD-101090,2023-09-27,2023-09-28,CUST-1071,PROD-371,Beauty,Makeup,2,40755.08,0.26,4585.81,No
ORD-101091,2024-08-06,2024-08-11,CUST-1228,PROD-414,Home & Kitchen,Furniture,1,22537.88,0.24,-1438.06,No
ORD-101092,2023-08-25,2023-08-26,CUST-1097,PROD-430,Fashion,Women Clothing,1,40705.56,0.02,672.83,No
ORD-101093,2023-10-23,2023-10-24,CUST-1191,PROD-374,Books,Fiction,1,14569.08,0.16,1119.55,No
ORD-101094,2023-07-13,2023-07-17,CUST-1230,PROD-244,Electronics,Laptop,3,3116.8,0.13,683.78,No
ORD-101095,2023-09-22,2023-09-25,CUST-1271,PROD-415,Electronics,Laptop,1,49542.21,0.15,10477.06,No
ORD-101096,2024-03-22,2024-03-24,CUST-1063,PROD-391,Home & Kitchen,Decor,5,31560.09,0.25,-945.23,No
ORD-101097,2024-01-31,2024-02-02,CUST-1243,PROD-401,Beauty,Makeup,2,15774.16,0.23,1701.54,Yes
ORD-101098,2023-06-23,2023-06-26,CUST-1137,PROD-384,Beauty,Makeup,2,34809.32,0.22,6761.73,No
ORD-101099,2023-08-24,2023-08-26,CUST-1250,PROD-337,Beauty,Skincare,3,39764.86,0.06,-1793.85,No
ORD-101100,2023-04-06,2023-04-07,CUST-1160,PROD-259,Home & Kitchen,Cookware,1,5456.83,0.01,996.07,No
ORD-101101,2024-01-23,2024-01-24,CUST-1135,PROD-416,Fashion,Footwear,1,33937.06,0.23,7274.96,No
ORD-101102,2023-12-20,2023-12-21,CUST-1158,PROD-461,Electronics,Laptop,5,27129.8,0.14,4642.66,No
ORD-101103,2024-10-03,2024-10-08,CUST-1285,PROD-378,Fashion,Women Clothing,1,15773.26,0.25,2946.36,No
ORD-101104,2023-04-28,2023-05-03,CUST-1004,PROD-370,Fashion,Men Clothing,2,28805.15,0.26,-1975.56,No
ORD-101105,2023-11-05,2023-11-08,CUST-1151,PROD-492,Beauty,Skincare,5,46226.29,0.22,3923.78,No
ORD-101106,2024-08-25,2024-08-26,CUST-1252,PROD-261,Home & Kitchen,Decor,1,16513.5,0.15,3532.46,No
ORD-101107,2024-09-14,2024-09-15,CUST-1038,PROD-398,Fashion,Footwear,4,28791.07,0.06,7123.74,No
